,poster,MovieName,Rating,Director
186,"https://m.media-amazon.com/images/M/MV5BYjQ2YmFmNDgtMzBkNC00ZmVmLTkyNTEtMzFkMmEyMjJhZDdhXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UY71_CR1,0,48,71_.jpg",The Brawler,8.0,Anurag Kashyap
187,"https://m.media-amazon.com/images/M/MV5BMGY5M2MxZjYtMWUwNi00N2RlLTk4NWQtMTY3YjI2ZjAwYjQ5XkEyXkFqcGdeQXVyODk4NTI4NDA@._V1_QL75_UY71_CR5,0,48,71_.jpg",Garuda Gamana Vrishabha Vahana,8.3,Raj B. Shetty
188,"https://m.media-amazon.com/images/M/MV5BODdlZTZlZTktNTYyZC00ODQ1LWE5MjYtYjc1YTQwODRlNzI5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Manjhi: The Mountain Man,8.0,Ketan Mehta
189,"https://m.media-amazon.com/images/M/MV5BZjAzZjZiMmQtMDZmOC00NjVmLTkyNTItOGI2Mzg4NTBhZTA1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR1,0,48,71_.jpg",M.S. Dhoni: The Untold Story,8.0,Mathur Goswami
190,"https://m.media-amazon.com/images/M/MV5BYmVjNDIxODAtNWZiZi00ZDBlLWJmOTUtNDNjMGExNTViMzE1XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_QL75_UX48_CR0,1,48,71_.jpg",Kal Ho Naa Ho,7.9,Nikkhil Advani
191,"https://m.media-amazon.com/images/M/MV5BNmFmMTJiZGMtYWRjMC00ZDljLWJkZGUtYmRmMGJlYmI5MTI3XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_QL75_UX48_CR0,0,48,71_.jpg",Vedam,8.1,Radha Krishna Jagarlamudi
192,"https://m.media-amazon.com/images/M/MV5BY2U5ZjQ2MGMtNDI5ZS00NzJjLTg5YTAtMTVhYWQ4MGE4NmQxXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_QL75_UY71_CR2,0,48,71_.jpg",Por Thozhil,8.0,Vignesh Raja
193,"https://m.media-amazon.com/images/M/MV5BMWFlMjRhZmUtNzBjNC00NTdjLTlkNjItNWZmODdhODg4ZTlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX48_CR0,0,48,71_.jpg",Salaam Bombay!,7.9,Mira Nair
194,"https://m.media-amazon.com/images/M/MV5BYTM0ZGM5ODAtMjEyNi00ZGUzLWFiOTUtOGRmYzNjNDkzOGI3XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY71_CR2,0,48,71_.jpg",Vinnaithaandi Varuvaayaa,8.1,Gautham Vasudev Menon
195,"https://m.media-amazon.com/images/M/MV5BZGM2MWVlMDQtMmE4My00ODJlLTg5NmItYTY0MzUwODc3MGViXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY71_CR8,0,48,71_.jpg",Pizza,7.9,Karthik Subbaraj
196,"https://m.media-amazon.com/images/M/MV5BN2E3MzY0ZDUtNmFlMS00NTQxLWExODEtYTY2NTM5ZDAxZjQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY71_CR1,0,48,71_.jpg",The Music Room,7.9,Satyajit Ray
197,"https://m.media-amazon.com/images/M/MV5BODViYjQ0YTktMTM5NS00YTVkLWE5MmUtNGY1MzUwOGY0OTg2XkEyXkFqcGdeQXVyNjg5NzkxNTU@._V1_QL75_UY71_CR1,0,48,71_.jpg",Pad Man,7.9,R. Balki
198,"https://m.media-amazon.com/images/M/MV5BZTgxY2MxZGItY2Q4Ny00NTRlLTg2MWEtYTY3Y2ZiMzAxMGU4XkEyXkFqcGdeQXVyNTA2MzMwMjA@._V1_QL75_UY71_CR3,0,48,71_.jpg",Hridayam,8.1,Vineeth Sreenivasan
199,"https://m.media-amazon.com/images/M/MV5BYTU0ZWQyZjItNWZiMy00NTI4LTk5ZWYtMDMxNzljZGM0ZWI1XkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_QL75_UY71_CR3,0,48,71_.jpg",Traffic,8.1,Rajesh Pillai
200,"https://m.media-amazon.com/images/M/MV5BY2E4NWQ4ZjEtNThlOC00NThjLThmZjgtMWU0MDgzMmYwOGU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Hindi Medium,7.8,Saket Chaudhary
201,"https://m.media-amazon.com/images/M/MV5BMjU4MDIyNjctMjRlNy00YmI0LThmNDAtNzhlZjgwMWJhOThiXkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_QL75_UX48_CR0,2,48,71_.jpg",Kirik Party,8.2,Rishab Shetty
202,"https://m.media-amazon.com/images/M/MV5BNjgzNDE5YTItNjM1Yi00OTk1LTk5ZjItYzAwNjM1ZWE3MDBiXkEyXkFqcGdeQXVyNjQ1MDcxNzM@._V1_QL75_UY71_CR1,0,48,71_.jpg",K.G.F: Chapter 2,8.2,Prashanth Neel
203,"https://m.media-amazon.com/images/M/MV5BMzI2ZDJjYTYtNTI0MC00ZTY1LWJkNzYtMmU2OTk1MWJhYzQzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX48_CR0,0,48,71_.jpg",Android Kunjappan Ver 5.25,8.0,Ratheesh Balakrishnan Poduval
204,"https://m.media-amazon.com/images/M/MV5BYzgwNDdjNGItYjRkOS00ZjZiLWI1YjktZjk4YzBjZmJlNTU0XkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_QL75_UY71_CR2,0,48,71_.jpg",Jigarthanda Double X,8.0,Karthik Subbaraj
205,"https://m.media-amazon.com/images/M/MV5BMTY4YjY3ZDgtYjVhZS00MWY4LTlkYmMtNGI4ZGY4YzhiZmIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Ankhon Dekhi,7.9,Rajat Kapoor
206,"https://m.media-amazon.com/images/M/MV5BZjk4YTZjNWQtZWY3OC00NDkzLTlkY2UtZjk0NDkyZWFkMmVkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR2,0,48,71_.jpg",Major,8.1,Sashi Kiran Tikka
207,"https://m.media-amazon.com/images/M/MV5BMWQzM2Y0ZDQtYjA1MS00YmUzLWFiMGQtZTliZWM1MWRiNDZhXkEyXkFqcGdeQXVyNTE2MzU4OTA@._V1_QL75_UY71_CR12,0,48,71_.jpg",Super 30,7.9,Vikas Bahl
208,"https://m.media-amazon.com/images/M/MV5BNDE4MmU1YTktMzY1OS00NWQ4LWExZmYtZjI3MzJjNGIxZTcxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_QL75_UY71_CR1,0,48,71_.jpg",Johnny Gaddaar,7.9,Sriram Raghavan
209,"https://m.media-amazon.com/images/M/MV5BMjQ5YWVmYmYtOWFiZC00NGMxLWEwODctZDM2MWI4YWViN2E5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY71_CR1,0,48,71_.jpg",English Vinglish,7.8,Gauri Shinde
210,"https://m.media-amazon.com/images/M/MV5BYTk3NTVhNjktYTg0OC00ODk1LWE4MjUtMDhkNTY3MTMyMTc0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Dor,7.9,Nagesh Kukunoor
211,"https://m.media-amazon.com/images/M/MV5BODVmYzNmYzYtNTljZC00ODg3LWEzOTQtZjA5NmVhMTczOGE1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY71_CR1,0,48,71_.jpg",Joseph,8.0,M. Padmakumar
212,"https://m.media-amazon.com/images/M/MV5BNjYxMWUwNGUtZmRmMy00MDZlLTgwNDMtODVlOGFjMTBlNGJkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY71_CR1,0,48,71_.jpg",Anjaam Pathiraa,7.9,Midhun Manuel Thomas
213,"https://m.media-amazon.com/images/M/MV5BYzMxYzZjMDUtZjI3Ni00Y2M2LTllYWItNzJmZTJjMzkyYjlmXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_QL75_UX48_CR0,1,48,71_.jpg",Hey Ram,7.9,Kamal Haasan
214,"https://m.media-amazon.com/images/M/MV5BYWVlMjVhZWYtNWViNC00ODFkLTk1MmItYjU1MDY5ZDdhMTU3XkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_QL75_UX48_CR0,0,48,71_.jpg",Baahubali: The Beginning,8.0,S.S. Rajamouli
215,"https://m.media-amazon.com/images/M/MV5BZGFmM2IzMjctMjg4Yy00OTgyLTk4Y2ItMWRhMmJjZWZjMzg4XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY71_CR7,0,48,71_.jpg",Karnan,8.0,Mari Selvaraj
216,"https://m.media-amazon.com/images/M/MV5BY2NlMWYyNjgtNTZmZC00MjkxLTk3NjEtMjc2ZWRhM2MyZjNiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY71_CR3,0,48,71_.jpg",Memories,8.0,Jeethu Joseph
217,"https://m.media-amazon.com/images/M/MV5BOTg5NWMzZmYtZGRkOC00YmNhLTk4NDQtYzYyMjdjYWVmYjAwXkEyXkFqcGdeQXVyMTUwMDg3OTQy._V1_QL75_UY71_CR2,0,48,71_.jpg",Love Today,8.0,Pradeep Ranganathan
218,"https://m.media-amazon.com/images/M/MV5BYTdhNjBjZDctYTlkYy00ZGIxLWFjYTktODk5ZjNlMzI4NjI3XkEyXkFqcGdeQXVyMjY1MjkzMjE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Baby,7.9,Neeraj Pandey
219,"https://m.media-amazon.com/images/M/MV5BNzJlOTYyMTAtZDRmZC00OTllLTgzNTUtYjFiOWYxMDQ1YTJiXkEyXkFqcGdeQXVyMTI1NDAzMzM0._V1_QL75_UY71_CR5,0,48,71_.jpg",Malik,8.0,Mahesh Narayanan
220,"https://m.media-amazon.com/images/M/MV5BNzJhOWIzZjUtYzhhOS00MjcwLTkxOGQtYTgwMWU0MzA3NDQ0XkEyXkFqcGc@._V1_QL75_UY71_CR1,0,48,71_.jpg",Lakshya,7.8,Farhan Akhtar
221,"https://m.media-amazon.com/images/M/MV5BODUxNjU0NDItY2FmZi00YWQzLWI4YjAtZjYyNWZhODc3ZTZhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY71_CR1,0,48,71_.jpg",Mera Naam Joker,7.9,Raj Kapoor
222,"https://m.media-amazon.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_QL75_UY71_CR0,0,48,71_.jpg",The Lunchbox,7.8,Ritesh Batra
223,"https://m.media-amazon.com/images/M/MV5BYjRjOWViZTgtYjA4Ny00MWJiLTkxYzktMzdlOGRmMWYwOTdjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_QL75_UY71_CR3,0,48,71_.jpg",Gangaajal,7.8,Prakash Jha
224,"https://m.media-amazon.com/images/M/MV5BY2Y4ZDhmM2UtMWY0ZS00ODFmLTk2N2YtMDM1ZmQzYWI4ZDQ3XkEyXkFqcGc@._V1_QL75_UX48_CR0,2,48,71_.jpg",Arjun Reddy,7.9,Sandeep Reddy Vanga
225,"https://m.media-amazon.com/images/M/MV5BOWY1Nzc4NDItN2ZjMC00NDY3LTkyMjctZDk5N2ZkYTQ2OGMxXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_QL75_UY71_CR4,0,48,71_.jpg",Vettaiyaadu Vilaiyaadu,7.9,Gautham Vasudev Menon
226,"https://m.media-amazon.com/images/M/MV5BODI1MWIxNDgtNGQ2ZC00ZWU2LTliNWEtNWM4YTI1MWYzODA0XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Kaakha Kaakha,8.0,Gautham Vasudev Menon
227,"https://m.media-amazon.com/images/M/MV5BNjUzYzYzMTQtMmU2Yy00YjEzLWEyMDgtNTlkOTAyNzE4ZWQ4XkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_QL75_UY71_CR5,0,48,71_.jpg",The Goat Life,8.0,Blessy
228,"https://m.media-amazon.com/images/M/MV5BN2IzMTAyMGEtZmU5Zi00YmY1LWIyOWUtZjMxMzI3ODIzZDY0XkEyXkFqcGdeQXVyMTgwNzQ2NDM2._V1_QL75_UY71_CR1,0,48,71_.jpg",Ab Tak Chhappan,7.8,Shimit Amin
229,"https://m.media-amazon.com/images/M/MV5BMGE1ZTkyOTMtMTdiZS00YzI2LTlmYWQtOTE5YWY0NWVlNjlmXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Airlift,7.9,Raja Menon
230,"https://m.media-amazon.com/images/M/MV5BMWVjZDIwN2EtNjVhZC00MmMxLTkzYmEtZTFhNzdkYzg0YmZkXkEyXkFqcGdeQXVyNTUzMTc1NjE@._V1_QL75_UX48_CR0,2,48,71_.jpg",Oopiri,8.0,Vamshi Paidipally
231,"https://m.media-amazon.com/images/M/MV5BODhhMGRkNTktYTlmNC00NTc5LTliYTItMTk1ZWMyM2RiZmI5XkEyXkFqcGdeQXVyMTYzMTU3Njgx._V1_QL75_UY71_CR5,0,48,71_.jpg",Maidaan,8.0,Amit Ravindernath Sharma
232,"https://m.media-amazon.com/images/M/MV5BNDU2MzNkMjUtOTE1Ny00NWY5LWFkNTEtNTMxYTAwYTc5NjllXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY71_CR1,0,48,71_.jpg",Mumbai Police,7.9,Rosshan Andrrews
233,"https://m.media-amazon.com/images/M/MV5BYjg5OTc1ODItYTM1NS00ZDk1LWI3YzQtNzE4NDg5YTEwZWE4XkEyXkFqcGdeQXVyMTY0MDk0NjE3._V1_QL75_UY71_CR1,0,48,71_.jpg",Unnaipol Oruvan,8.0,Chakri Toleti
234,"https://m.media-amazon.com/images/M/MV5BOWNkMWQ3MDEtYjQ3Zi00Y2NhLWE1NzYtZGJkM2NlYWY3OWFmXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_QL75_UX48_CR0,0,48,71_.jpg",Pokiri,8.0,Puri Jagannadh
235,"https://m.media-amazon.com/images/M/MV5BYmNmNzBjYTQtYzU1YS00NmMyLWJkNDUtNGY0NmI0OTQzMTM2XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY71_CR3,0,48,71_.jpg",Thuppakki,8.1,A.R. Murugadoss
236,"https://m.media-amazon.com/images/M/MV5BZWVlMzlmOWItYTgwMi00MjExLTgwNDItNWI4YzY2MTgzMWJlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Stanley Ka Dabba,7.8,Amole Gupte
237,"https://m.media-amazon.com/images/M/MV5BZGQ1MDU4NzUtYjlhMi00ODBmLWFlMzYtYTM4MjViOTIzOTdmXkEyXkFqcGdeQXVyODA2ODM3NDQ@._V1_QL75_UY71_CR1,0,48,71_.jpg",Leader,8.0,Sekhar Kammula
238,"https://m.media-amazon.com/images/M/MV5BMGIxZGVlMzEtYjZlZS00NGRkLWEwMjUtNGEwOGUwY2ViZTA2XkEyXkFqcGdeQXVyNjY1NTEzNjE@._V1_QL75_UY71_CR1,0,48,71_.jpg",Nayak: The Real Hero,7.8,S. Shankar
239,"https://m.media-amazon.com/images/M/MV5BY2VlOTc4ZjctYjVlMS00NDYwLWEwZjctZmYzZmVkNGU5NjNjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR2,0,48,71_.jpg",Veer-Zaara,7.8,Yash Chopra
240,"https://m.media-amazon.com/images/M/MV5BYzk3NWM2MmItZGU5NS00MGEwLWIzYzMtMDkyZDQ1NTc2MTAxXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_QL75_UX48_CR0,0,48,71_.jpg",The Tashkent Files,8.1,Vivek Agnihotri
241,"https://m.media-amazon.com/images/M/MV5BOGQ1YjQ1MWMtYjU3YS00N2U2LTg4MmMtMTNlNWJhYmRkM2YwXkEyXkFqcGdeQXVyODMyODMxNDY@._V1_QL75_UY71_CR3,0,48,71_.jpg",Okkadu,8.0,Gunasekhar
242,"https://m.media-amazon.com/images/M/MV5BYjlmMDUzMzQtYzY4OC00NGYwLWI1MmItMGIyYTk0NDFlMWZmXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_QL75_UY71_CR2,0,48,71_.jpg",Manam,8.0,Vikram K. Kumar
243,"https://m.media-amazon.com/images/M/MV5BYWNlODE1ZTEtOTQ5MS00N2QwLTllNjItZDQ2Y2UzMmU5YmI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY71_CR3,0,48,71_.jpg",Vicky Donor,7.7,Shoojit Sircar
244,"https://m.media-amazon.com/images/M/MV5BZmQ3NDc1NGYtMTkzOC00MTUzLTgyNjYtZDM2MmU3M2M2M2Y1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY71_CR1,0,48,71_.jpg",Angamaly Diaries,7.9,Lijo Jose Pellissery
245,"https://m.media-amazon.com/images/M/MV5BZTdhMmJjYjMtMjZmOC00NjhkLWE3MjQtODAzNDI4NmM5OTA5XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_QL75_UX48_CR0,0,48,71_.jpg",Mr. India,7.7,Shekhar Kapur
246,"https://m.media-amazon.com/images/M/MV5BYjkwOTM5OWUtYTQyZC00NmE1LWIyMDEtYzRjNjMzMjM5NjU4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX48_CR0,0,48,71_.jpg",Hazaaron Khwaishein Aisi,7.9,Sudhir Mishra
247,"https://m.media-amazon.com/images/M/MV5BMTFiODU5NjEtOTNjMy00MzUzLWEzYTMtZGU0NTdmYjkwNTM4XkEyXkFqcGc@._V1_QL75_UY71_CR1,0,48,71_.jpg",Ghilli,8.1,Dharani
248,"https://m.media-amazon.com/images/M/MV5BNWJjMzg3MDctMzEyZS00ZGU4LWI0MzgtMDY3NTViZjNjMGU4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY71_CR1,0,48,71_.jpg",Mukundan Unni Associates,7.9,Abhinav Sunder Nayak
249,"https://m.media-amazon.com/images/M/MV5BY2U4NmIzYzgtNmU1OS00ODgyLTg1ZDktZGIwZTU0NTA4ZDJjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX48_CR0,0,48,71_.jpg",Happy Days,7.9,Sekhar Kammula
